128.180.104.121,True,Google Inc.,ANGLE (Intel(R) HD Graphics 3000 Direct3D11 vs_4_1 ps_4_1),2016-04-30 23:07:04.354166,Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML  like Gecko) Chrome/50.0.2661.94 Safari/537.36
128.180.104.121,True,No debug Info,No debug Info,2016-04-30 23:07:06.675081,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0
128.180.104.121,False,Microsoft,Intel(R) HD Graphics 3000,2016-04-30 23:07:08.854384,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML  like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586
128.180.123.11,True,Intel Open Source Technology Center,Mesa DRI Intel(R) Haswell Server ,2016-05-01 02:14:16.745915,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML  like Gecko) Ubuntu Chromium/49.0.2623.108 Chrome/49.0.2623.108 Safari/537.36
